"['Adult Beginners']","0.192155","0.23162","0.031555","0.69072","0.095132","0.0","0.814","0.0","0.122","0.562","0.468","0.832","0.514"
"['Blackbird']","0.147868","0.106082","0.206299","0.482217","0.189166","0.0","0.0","0.0","0.194","0.322","0.053","0.245","0.822"
"['Brotherly Love']","0.026428","0.007776","0.040694","0.985083","0.0996","0.0","0.0","0.0","0.02","0.319","0.988","0.966","0.73"
"['Just Before I Go']","0.643762","0.083179","0.272482","0.04245","0.225233","0.0","0.0","0.963","0.007","0.071","0.791","0.92","0.986"
"['Little Boy']","0.377192","0.540424","0.035679","0.058862","0.246281","0.0","0.761","0.0","0.075","0.056","0.975","0.695","0.75"
"['The Age of Adaline']","0.255331","0.146581","0.406951","0.023847","0.429242","0.0","0.0","0.499","0.514","0.383","0.309","0.169","0.763"
"['Avengers: Age of Ultron']","0.22195","0.225848","0.156625","0.056038","0.40014","0.0","0.007","0.0","0.57","0.331","0.117","0.208","0.852"
"['Far from the Madding Crowd']","0.256489","0.329865","0.585035","0.037407","0.131297","0.0","0.0","0.0","0.554","0.563","0.243","0.281","0.556"
"['The D Train']","0.689699","0.509492","0.491403","0.02518","0.177401","0.0","0.0","0.488","0.459","0.283","0.364","0.298","0.799"
"['Maggie']","0.254995","0.859459","0.375284","0.009502","0.274111","0.0","0.0","0.921","0.124","0.044","0.424","0.322","0.825"
"['Pitch Perfect 2']","0.073663","0.05217","0.080035","0.813537","0.28644","0.0","0.86","0.0","0.015","0.096","0.918","0.921","0.978"
"['Poltergeist']","0.123475","0.518468","0.12327","0.651276","0.073748","0.0","0.0","0.861","0.581","0.564","0.148","0.284","0.559"
"['Tomorrowland']","0.200216","0.303277","0.194556","0.217342","0.401416","0.0","0.0","0.0","0.373","0.78","0.387","0.367","0.645"
"['When Marnie Was There']","0.055985","0.192163","0.057025","0.833389","0.095796","0.0","0.0","0.111","0.38","0.542","0.562","0.668","0.367"
"['Aloha']","0.01807","0.122657","0.055322","0.869429","0.172968","0.0","0.0","0.605","0.674","0.307","0.104","0.03","0.853"
"['Spy']","0.45387","0.124294","0.084796","0.45207","0.029921","0.0","0.0","0.0","0.655","0.695","0.22","0.148","0.554"
"['Insidious: Chapter 3']","0.486183","0.500545","0.551511","0.01468","0.184971","0.0","0.361","0.0","0.338","0.108","0.141","0.245","0.87"
"['Jurassic World']","0.061538","0.152948","0.211572","0.504223","0.497576","0.0","0.0","0.0","0.436","0.38","0.715","0.93","0.774"
"['Inside Out']","0.059319","0.164279","0.100924","0.530656","0.183216","0.0","0.0","0.362","0.065","0.078","0.961","0.974","0.188"
"['Ted 2']","0.21508","0.19739","0.468211","0.298709","0.165597","0.0","0.225","0.0","0.704","0.501","0.453","0.491","0.279"
"['Terminator Genisys']","0.136693","0.246878","0.281972","0.26169","0.37402","0.0","0.851","0.0","0.163","0.141","0.908","0.726","0.581"
"['Terminator Salvation']","0.041938","0.130181","0.152285","0.724421","0.053266","0.0","0.0","0.75","0.775","0.017","0.39","0.038","0.813"
"['Minions']","0.366398","0.865753","0.599209","0.013858","0.202971","0.0","0.0","0.78","0.388","0.116","0.758","0.171","0.791"
"['Despicable Me']","0.420036","0.587433","0.430369","0.011409","0.107827","0.0","0.0","0.182","0.08","0.048","0.851","0.567","0.984"
"['Ant-Man']","0.085155","0.090929","0.057567","0.234176","0.623013","0.0","0.0","0.472","0.262","0.564","0.763","0.484","0.639"
"['Trainwreck']","0.568343","0.481557","0.101123","0.024712","0.377893","0.0","0.116","0.0","0.044","0.051","0.766","0.744","0.836"
"['Pixels']","0.09072","0.03951","0.324449","0.318263","0.178066","0.0","0.029","0.0","0.294","0.426","0.58","0.633","0.637"
"['The Vatican Tapes']","0.18625","0.401812","0.500426","0.075384","0.112131","0.0","0.0","0.0","0.828","0.182","0.691","0.118","0.422"
"[""She's Funny That Way""]","0.565838","0.029135","0.1285","0.418696","0.011249","0.0","0.0","0.945","0.004","0.107","0.95","0.978","0.906"
"['No Escape']","0.099452","0.335328","0.954032","0.016892","0.183701","0.0","0.149","0.0","0.101","0.054","0.72","0.225","0.914"
"['Agent 47']","0.371784","0.265093","0.254467","0.044574","0.398356","0.0","0.299","0.0","0.579","0.456","0.137","0.13","0.599"
"['Transcendence']","0.254993","0.026857","0.247152","0.314007","0.058544","0.0","0.0","0.16","0.544","0.186","0.319","0.07","0.734"
"['13 Sins']","0.477418","0.368029","0.018734","0.015314","0.244868","0.718","0.0","0.0","0.042","0.01","0.947","0.549","0.956"
"['13 Beloved']","0.052316","0.173703","0.599739","0.35154","0.103282","0.0","0.337","0.0","0.356","0.794","0.604","0.802","0.158"
"['Brick Mansions']","0.112736","0.375339","0.114788","0.449921","0.173777","0.0","0.569","0.0","0.495","0.286","0.191","0.291","0.516"
"['District 13']","0.079172","0.193364","0.125163","0.780451","0.299179","0.0","0.0","0.0","0.684","0.831","0.005","0.143","0.384"
"['The Other Woman']","0.190548","0.583376","0.307808","0.034846","0.260809","0.0","0.0","0.821","0.3","0.226","0.713","0.544","0.7"
"['Walking with the Enemy']","0.885544","0.737647","0.960549","0.01423","0.015949","0.0","0.0","0.91","0.242","0.004","0.682","0.058","0.969"
"['The Amazing Spider-Man 2']","0.084887","0.823443","0.222654","0.05633","0.190543","0.0","0.0","0.0","0.349","0.762","0.671","0.496","0.177"
"['The Amazing Spider-Man']","0.017418","0.680214","0.458731","0.365445","0.113544","0.0","0.715","0.0","0.967","0.899","0.39","0.073","0.124"
"['Bad Johnson']","0.856565","0.483114","0.155808","0.020032","0.094354","0.0","0.0","0.439","0.119","0.083","0.466","0.292","0.932"
"['Decoding Annie Parker']","0.172062","0.338968","0.211354","0.41373","0.221549","0.0","0.0","0.0","0.541","0.78","0.803","0.683","0.035"
"['Walk of Shame']","0.120875","0.845382","0.204802","0.029857","0.095896","0.0","0.805","0.0","0.333","0.365","0.517","0.309","0.604"
"[""Devil's Knot""]","0.385737","0.787319","0.275598","0.005767","0.215313","0.0","0.0","0.84","0.07","0.001","0.892","0.048","0.995"
"[""God's Pocket""]","0.019288","0.064295","0.517626","0.391671","0.043219","0.0","0.265","0.0","0.436","0.375","0.803","0.438","0.57"
"['Neighbors']","0.540773","0.57489","0.165717","0.03493","0.090034","0.0","0.0","0.757","0.074","0.21","0.829","0.849","0.932"
"['Stage Fright']","0.277457","0.371142","0.848401","0.011039","0.342933","0.2","0.0","0.879","0.15","0.022","0.787","0.408","0.964"
"['Godzilla']","0.075971","0.099089","0.27126","0.572295","0.356737","0.0","0.0","0.917","0.103","0.191","0.156","0.187","0.971"
"['Million Dollar Arm']","0.122802","0.356388","0.255325","0.110217","0.318377","0.0","0.0","0.133","0.417","0.157","0.392","0.316","0.775"
"['The Angriest Man in Brooklyn']","0.655392","0.258764","0.139964","0.035428","0.190959","0.0","0.0","0.422","0.841","0.22","0.468","0.13","0.619"
"['Blended']","0.142363","0.078005","0.11514","0.460137","0.386141","0.0","0.805","0.0","0.474","0.419","0.251","0.275","0.82"
"['Cold in July']","0.631355","0.34634","0.733076","0.026588","0.110443","0.0","0.0","0.38","0.358","0.227","0.431","0.433","0.889"
"['same name']","0.410093","0.085984","0.634531","0.029962","0.583668","0.0","0.0","0.492","0.072","0.16","0.692","0.679","0.914"
"['X-Men: Days of Future Past']","0.214382","0.056721","0.146953","0.450374","0.241905","0.0","0.0","0.337","0.314","0.97","0.204","0.406","0.562"
"['X-Men: First Class']","0.060046","0.405904","0.175455","0.732664","0.19826","0.0","0.0","0.211","0.703","0.881","0.018","0.076","0.665"
"['Maleficent']","0.306121","0.044263","0.07984","0.178338","0.279557","0.0","0.0","0.0","0.128","0.002","0.89","0.002","0.982"
"['A Million Ways to Die in the West']","0.083409","0.568839","0.640862","0.017185","0.493598","0.0","0.0","0.0","0.918","0.727","0.39","0.315","0.075"
"['Edge of Tomorrow']","0.062724","0.201689","0.762016","0.126146","0.212429","0.431","0.0","0.792","0.476","0.51","0.269","0.326","0.779"
"['All You Need Is Kill']","0.15421","0.206844","0.360417","0.07997","0.316548","0.0","0.987","0.0","0.037","0.0","0.965","0.004","0.989"
"['The Fault in Our Stars']","0.335244","0.226566","0.092806","0.089713","0.33023","0.0","0.745","0.0","0.292","0.393","0.93","0.934","0.457"
